Casemasterid,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
18201,8.00E+17,202500001,30-03-2025,972,1221,4,1,2,8,1,126,2025-03-29 13:56:00,2025-03-28 07:56:00,2025-03-30 03:56:00,17.382734,76.776013,Complainant reported being robbed at knife/gunpoint near the bus stand.
34799,8.00E+17,202500002,03-05-2025,1373,1221,4,1,1,4,4,126,2025-05-02 05:17:00,2025-05-03 10:17:00,2025-05-03 10:17:00,17.352247,76.794811,Complainant reported that the victim was forcibly taken away from the main market.
1018,8.00E+17,202500003,26-07-2025,162,1221,4,2,1,3,1,142,2025-07-24 14:18:00,2025-07-24 20:18:00,2025-07-26 01:18:00,17.346386,76.774081,Complainant reported a physical assault causing serious injury to the victim at a commercial complex.
38393,1.00E+17,202300001,14-01-2023,565,1222,1,2,1,3,1,316,2023-01-14 18:32:00,2023-01-12 23:32:00,2023-01-14 19:32:00,13.311332,75.774404,Complainant reported a physical assault causing serious injury to the victim at the bus stand.
6969,1.00E+17,202300002,24-05-2023,16,1222,1,2,3,9,2,321,2023-05-22 13:05:00,2023-05-23 03:05:00,2023-05-24 04:05:00,13.31918,75.765861,Complainant reported being physically assaulted by the accused near the main market.
24891,1.00E+17,202300003,27-05-2023,178,1222,1,2,2,5,1,315,2023-05-27 11:39:00,2023-05-27 11:39:00,2023-05-27 17:39:00,13.331216,75.774077,Complainant reported theft of personal property from the main market.
39888,1.00E+17,202300004,28-07-2023,472,1222,1,2,2,7,2,314,2023-07-28 08:26:00,2023-07-27 03:26:00,2023-07-28 23:26:00,13.332731,75.763733,Complainant reported that unknown persons broke into the premises at a residential colony and stole valuables.
8354,1.00E+17,202300005,29-09-2023,1431,1222,1,2,2,5,1,317,2023-09-28 16:28:00,2023-09-29 04:28:00,2023-09-29 08:28:00,13.309745,75.764359,Complainant reported theft of personal property from the main market.
33484,1.00E+17,202400001,14-07-2024,1384,1222,1,2,2,7,4,324,2024-07-14 00:32:00,2024-07-13 23:32:00,2024-07-14 08:32:00,13.325732,75.792899,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
24527,1.00E+17,202400002,29-12-2024,1458,1222,1,2,2,5,1,324,2024-12-28 20:27:00,2024-12-27 21:27:00,2024-12-29 14:27:00,13.317503,75.752288,Complainant reported theft of personal property from a commercial complex.
22687,1.00E+17,202500001,03-04-2025,1266,1222,1,1,1,4,3,320,2025-04-02 00:50:00,2025-04-03 05:50:00,2025-04-03 15:50:00,13.325288,75.782071,Complainant reported that the victim was forcibly taken away from a commercial complex.
26561,1.00E+17,202500002,20-04-2025,214,1222,1,2,2,7,1,313,2025-04-18 08:16:00,2025-04-19 02:16:00,2025-04-20 04:16:00,13.310201,75.78108,Complainant reported that unknown persons broke into the premises at a highway stretch and stole valuables.
13837,1.00E+17,202500003,21-07-2025,483,1222,1,2,2,5,1,324,2025-07-20 12:33:00,2025-07-21 13:33:00,2025-07-21 20:33:00,13.32865,75.754931,Complainant reported theft of personal property from a highway stretch.
34205,1.00E+17,202500004,04-12-2025,1169,1222,1,2,5,16,1,321,2025-12-03 18:48:00,2025-12-03 07:48:00,2025-12-04 10:48:00,13.331703,75.787212,Complainant reported an unauthorised gathering that turned disruptive near the bus stand.
5062,3.00E+17,202300001,09-03-2023,493,1222,2,2,4,14,1,321,2023-03-08 13:48:00,2023-03-09 16:48:00,2023-03-09 16:48:00,13.31746,75.781875,Complainant reported that their personal identification documents were misused by an unknown person.
23227,3.00E+17,202300002,05-06-2023,6,1222,2,2,2,6,3,318,2023-06-04 02:19:00,2023-06-03 19:19:00,2023-06-05 05:19:00,13.340306,75.76885,Complainant reported that the accused snatched a gold chain from the victim near the railway station area and fled on a two-wheeler.
29131,3.00E+17,202300003,23-09-2023,646,1222,2,2,1,3,4,321,2023-09-21 13:43:00,2023-09-22 11:43:00,2023-09-23 12:43:00,13.332149,75.777876,Complainant reported a physical assault causing serious injury to the victim at a residential street.
17052,3.00E+17,202400001,24-03-2024,1401,1222,2,2,2,5,4,324,2024-03-23 22:11:00,2024-03-23 04:11:00,2024-03-24 23:11:00,13.309144,75.757218,Complainant reported theft of personal property from a commercial complex.
35565,3.00E+17,202400002,03-06-2024,16,1222,2,2,2,5,3,321,2024-06-01 22:12:00,2024-06-02 16:12:00,2024-06-03 05:12:00,13.327761,75.762361,Complainant reported theft of personal property from the railway station area.
8759,3.00E+17,202400003,24-06-2024,242,1222,2,2,2,6,1,316,2024-06-24 16:59:00,2024-06-23 02:59:00,2024-06-24 17:59:00,13.330221,75.753579,Complainant reported that the accused snatched a gold chain from the victim near the main market and fled on a two-wheeler.
23430,3.00E+17,202400004,04-11-2024,474,1222,2,2,5,15,3,315,2024-11-02 23:10:00,2024-11-02 11:10:00,2024-11-04 00:10:00,13.322032,75.77222,Complainant reported a violent altercation involving a large group near a residential colony.
9839,3.00E+17,202500001,02-06-2025,450,1222,2,2,2,6,2,321,2025-06-02 06:13:00,2025-06-01 10:13:00,2025-06-02 17:13:00,13.337311,75.777681,Complainant reported that the accused snatched a gold chain from the victim near the bus stand and fled on a two-wheeler.
32365,4.00E+17,202300001,05-11-2023,874,1222,3,2,2,5,1,317,2023-11-03 21:32:00,2023-11-03 22:32:00,2023-11-05 07:32:00,13.326669,75.771116,Complainant reported theft of personal property from a highway stretch.
16405,4.00E+17,202300002,21-11-2023,1184,1222,3,2,2,5,2,316,2023-11-21 01:07:00,2023-11-21 02:07:00,2023-11-21 14:07:00,13.318756,75.785948,Complainant reported theft of personal property from the bus stand.
13446,4.00E+17,202400001,04-05-2024,1229,1222,3,2,2,7,4,318,2024-05-02 16:03:00,2024-05-04 00:03:00,2024-05-04 16:03:00,13.320705,75.766234,Complainant reported that unknown persons broke into the premises at a commercial complex and stole valuables.
37481,4.00E+17,202400002,07-07-2024,1376,1222,3,2,2,5,2,319,2024-07-07 19:31:00,2024-07-06 11:31:00,2024-07-07 22:31:00,13.331946,75.792283,Complainant reported theft of personal property from a commercial complex.
12869,4.00E+17,202400003,11-07-2024,1422,1222,3,1,1,4,4,312,2024-07-10 20:00:00,2024-07-11 02:00:00,2024-07-11 09:00:00,13.33557,75.788327,Complainant reported that the victim was forcibly taken away from a residential street.
36833,4.00E+17,202400004,30-10-2024,1143,1222,3,2,2,5,3,322,2024-10-30 02:05:00,2024-10-29 09:05:00,2024-10-30 15:05:00,13.317714,75.765611,Complainant reported theft of personal property from the bus stand.
24600,4.00E+17,202500001,03-03-2025,313,1222,3,1,3,10,4,312,2025-03-03 01:16:00,2025-03-02 23:16:00,2025-03-03 15:16:00,13.308678,75.762352,Complainant reported ongoing harassment for dowry by the accused and family.
38150,8.00E+17,202300001,14-01-2023,468,1222,4,2,3,9,3,321,2023-01-12 17:08:00,2023-01-14 02:08:00,2023-01-14 11:08:00,13.319607,75.793137,Complainant reported being physically assaulted by the accused near a highway stretch.
13419,8.00E+17,202300002,24-01-2023,1127,1222,4,1,3,11,3,312,2023-01-23 01:32:00,2023-01-24 08:32:00,2023-01-24 10:32:00,13.304002,75.775592,Complainant reported an incident of sexual harassment near the railway station area.
8531,8.00E+17,202300003,15-04-2023,379,1222,4,2,3,9,1,313,2023-04-15 01:05:00,2023-04-15 04:05:00,2023-04-15 11:05:00,13.317341,75.763668,Complainant reported being physically assaulted by the accused near the bus stand.
9887,8.00E+17,202300004,26-05-2023,932,1222,4,2,5,16,4,314,2023-05-25 13:26:00,2023-05-25 14:26:00,2023-05-26 09:26:00,13.318008,75.788321,Complainant reported an unauthorised gathering that turned disruptive near a highway stretch.
5453,8.00E+17,202300005,05-12-2023,1154,1222,4,2,4,14,4,321,2023-12-03 13:57:00,2023-12-03 23:57:00,2023-12-05 08:57:00,13.322815,75.781696,Complainant reported that their personal identification documents were misused by an unknown person.
28275,8.00E+17,202300006,09-12-2023,1060,1222,4,2,2,5,2,318,2023-12-08 14:15:00,2023-12-09 00:15:00,2023-12-09 11:15:00,13.331232,75.779291,Complainant reported theft of personal property from a residential colony.
2642,8.00E+17,202400001,23-02-2024,241,1222,4,2,4,12,2,316,2024-02-22 20:48:00,2024-02-23 09:48:00,2024-02-23 18:48:00,13.316859,75.776428,Complainant reported losing money through a fraudulent online transaction.
19719,8.00E+17,202400002,21-03-2024,370,1222,4,2,2,5,2,324,2024-03-20 05:06:00,2024-03-20 18:06:00,2024-03-21 12:06:00,13.309809,75.775996,Complainant reported theft of personal property from a residential street.
13829,8.00E+17,202400003,29-08-2024,827,1222,4,2,1,3,1,321,2024-08-27 23:20:00,2024-08-28 19:20:00,2024-08-29 11:20:00,13.321762,75.788595,Complainant reported a physical assault causing serious injury to the victim at a highway stretch.
19032,8.00E+17,202400004,18-09-2024,908,1222,4,1,3,10,4,312,2024-09-17 03:29:00,2024-09-17 07:29:00,2024-09-18 10:29:00,13.3173,75.772181,Complainant reported ongoing harassment for dowry by the accused and family.
10143,8.00E+17,202400005,15-10-2024,1188,1222,4,2,1,3,4,314,2024-10-13 20:23:00,2024-10-14 17:23:00,2024-10-15 10:23:00,13.305385,75.781909,Complainant reported a physical assault causing serious injury to the victim at the railway station area.
33626,8.00E+17,202400006,17-12-2024,44,1222,4,2,2,5,1,316,2024-12-16 01:46:00,2024-12-16 03:46:00,2024-12-17 06:46:00,13.305849,75.770445,Complainant reported theft of personal property from the main market.
25565,8.00E+17,202500001,16-04-2025,1255,1222,4,2,2,7,2,322,2025-04-15 13:12:00,2025-04-15 10:12:00,2025-04-16 20:12:00,13.31344,75.784331,Complainant reported that unknown persons broke into the premises at the bus stand and stole valuables.
16012,8.00E+17,202500002,18-04-2025,654,1222,4,2,2,5,4,319,2025-04-17 06:02:00,2025-04-16 20:02:00,2025-04-18 08:02:00,13.325421,75.782501,Complainant reported theft of personal property from the bus stand.
25633,8.00E+17,202500003,28-08-2025,346,1222,4,2,2,6,2,313,2025-08-28 03:26:00,2025-08-28 02:26:00,2025-08-28 19:26:00,13.329998,75.769029,Complainant reported that the accused snatched a gold chain from the victim near a residential street and fled on a two-wheeler.
39111,8.00E+17,202500004,17-10-2025,1327,1222,4,2,2,7,1,315,2025-10-16 18:03:00,2025-10-15 15:03:00,2025-10-17 06:03:00,13.311865,75.758586,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
33535,8.00E+17,202500005,18-10-2025,218,1222,4,2,2,5,3,314,2025-10-16 13:26:00,2025-10-17 01:26:00,2025-10-18 05:26:00,13.321818,75.767599,Complainant reported theft of personal property from the bus stand.
8721,1.00E+17,202300001,04-07-2023,1431,1223,1,1,1,4,4,312,2023-07-02 21:14:00,2023-07-04 05:14:00,2023-07-04 17:14:00,13.332682,75.78519,Complainant reported that the victim was forcibly taken away from a residential colony.
7913,1.00E+17,202300002,30-09-2023,1257,1223,1,1,1,2,1,312,2023-09-30 04:44:00,2023-09-30 08:44:00,2023-09-30 20:44:00,13.337472,75.774795,Complainant stated the accused attacked the victim with intent to kill near the railway station area.
34801,1.00E+17,202300003,29-12-2023,1087,1223,1,2,2,5,4,317,2023-12-28 00:17:00,2023-12-29 15:17:00,2023-12-29 18:17:00,13.32895,75.773494,Complainant reported theft of personal property from a highway stretch.
24189,1.00E+17,202400001,16-01-2024,1194,1223,1,2,1,3,1,321,2024-01-15 11:29:00,2024-01-15 04:29:00,2024-01-16 00:29:00,13.349419,75.767762,Complainant reported a physical assault causing serious injury to the victim at a residential colony.
39563,1.00E+17,202400002,01-02-2024,272,1223,1,2,2,6,1,317,2024-01-31 23:09:00,2024-01-31 11:09:00,2024-02-01 05:09:00,13.328962,75.771776,Complainant reported that the accused snatched a gold chain from the victim near a residential street and fled on a two-wheeler.
37916,1.00E+17,202400003,13-02-2024,1386,1223,1,2,2,7,2,313,2024-02-13 12:31:00,2024-02-12 10:31:00,2024-02-13 18:31:00,13.320339,75.769788,Complainant reported that unknown persons broke into the premises at a residential street and stole valuables.
22948,1.00E+17,202400004,23-04-2024,1488,1223,1,1,2,8,3,320,2024-04-21 23:04:00,2024-04-22 23:04:00,2024-04-23 10:04:00,13.328449,75.761738,Complainant reported being robbed at knife/gunpoint near a residential street.
17659,1.00E+17,202400005,03-05-2024,1376,1223,1,2,2,5,4,317,2024-05-03 06:47:00,2024-05-01 17:47:00,2024-05-03 06:47:00,13.344656,75.780848,Complainant reported theft of personal property from the main market.
39606,1.00E+17,202400006,04-05-2024,709,1223,1,2,2,5,4,316,2024-05-02 02:46:00,2024-05-02 14:46:00,2024-05-04 01:46:00,13.33909,75.771973,Complainant reported theft of personal property from the bus stand.
11276,1.00E+17,202400007,09-06-2024,1329,1223,1,1,3,11,3,320,2024-06-08 04:54:00,2024-06-09 01:54:00,2024-06-09 01:54:00,13.325039,75.771447,Complainant reported an incident of sexual harassment near a commercial complex.
1706,1.00E+17,202500001,10-01-2025,1086,1223,1,1,1,4,3,312,2025-01-10 06:35:00,2025-01-09 15:35:00,2025-01-10 11:35:00,13.321206,75.786584,Complainant reported that the victim was forcibly taken away from a residential colony.
25512,1.00E+17,202500002,07-02-2025,817,1223,1,2,2,5,1,321,2025-02-05 23:44:00,2025-02-06 13:44:00,2025-02-07 06:44:00,13.342137,75.779083,Complainant reported theft of personal property from a commercial complex.
17030,1.00E+17,202500003,15-06-2025,1227,1223,1,2,2,5,3,322,2025-06-14 04:07:00,2025-06-14 10:07:00,2025-06-15 06:07:00,13.345151,75.79755,Complainant reported theft of personal property from a commercial complex.
23271,3.00E+17,202300001,11-03-2023,494,1223,2,2,5,16,4,323,2023-03-09 22:49:00,2023-03-10 12:49:00,2023-03-11 17:49:00,13.346638,75.768894,Complainant reported an unauthorised gathering that turned disruptive near a highway stretch.
8851,3.00E+17,202300002,06-04-2023,925,1223,2,2,2,5,3,314,2023-04-04 13:20:00,2023-04-04 16:20:00,2023-04-06 11:20:00,13.303981,75.781014,Complainant reported theft of personal property from the bus stand.
28633,3.00E+17,202300003,05-07-2023,635,1223,2,2,2,5,4,319,2023-07-04 09:34:00,2023-07-04 03:34:00,2023-07-05 19:34:00,13.332439,75.774675,Complainant reported theft of personal property from the bus stand.
12291,3.00E+17,202400001,07-06-2024,1171,1223,2,2,2,5,1,322,2024-06-06 07:28:00,2024-06-07 22:28:00,2024-06-07 23:28:00,13.325851,75.787093,Complainant reported theft of personal property from the railway station area.
27304,3.00E+17,202400002,16-07-2024,44,1223,2,2,1,3,4,317,2024-07-14 12:16:00,2024-07-14 12:16:00,2024-07-16 00:16:00,13.312706,75.788906,Complainant reported a physical assault causing serious injury to the victim at a residential colony.
19532,3.00E+17,202400003,29-07-2024,491,1223,2,2,2,7,4,316,2024-07-28 22:21:00,2024-07-28 20:21:00,2024-07-29 02:21:00,13.345507,75.775088,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
26107,3.00E+17,202400004,22-10-2024,506,1223,2,2,2,7,3,316,2024-10-20 13:21:00,2024-10-21 17:21:00,2024-10-22 05:21:00,13.331012,75.761729,Complainant reported that unknown persons broke into the premises at the main market and stole valuables.
24893,3.00E+17,202500001,03-03-2025,1192,1223,2,1,1,2,4,320,2025-03-01 21:13:00,2025-03-02 09:13:00,2025-03-03 19:13:00,13.338215,75.786299,Complainant stated the accused attacked the victim with intent to kill near the main market.
32956,3.00E+17,202500002,03-04-2025,1303,1223,2,2,5,16,3,321,2025-04-02 12:11:00,2025-04-02 01:11:00,2025-04-03 01:11:00,13.335813,75.761191,Complainant reported an unauthorised gathering that turned disruptive near a commercial complex.
18819,3.00E+17,202500003,09-05-2025,110,1223,2,2,2,5,3,319,2025-05-08 11:37:00,2025-05-09 16:37:00,2025-05-09 20:37:00,13.312076,75.771183,Complainant reported theft of personal property from a highway stretch.
39248,3.00E+17,202500004,30-05-2025,1321,1223,2,2,1,3,1,314,2025-05-29 17:19:00,2025-05-30 04:19:00,2025-05-30 05:19:00,13.328962,75.783738,Complainant reported a physical assault causing serious injury to the victim at the main market.
9611,3.00E+17,202500005,16-07-2025,1413,1223,2,2,2,7,2,314,2025-07-15 16:23:00,2025-07-15 15:23:00,2025-07-16 00:23:00,13.325765,75.784212,Complainant reported that unknown persons broke into the premises at a residential colony and stole valuables.
32167,3.00E+17,202500006,08-12-2025,201,1223,2,2,2,7,4,313,2025-12-07 14:47:00,2025-12-06 22:47:00,2025-12-08 15:47:00,13.339462,75.778322,Complainant reported that unknown persons broke into the premises at the railway station area and stole valuables.
3609,4.00E+17,202300001,29-03-2023,1084,1223,3,1,3,10,2,312,2023-03-28 09:50:00,2023-03-28 05:50:00,2023-03-29 00:50:00,13.33686,75.769425,Complainant reported ongoing harassment for dowry by the accused and family.
38210,4.00E+17,202300002,11-11-2023,71,1223,3,2,2,5,3,317,2023-11-09 11:18:00,2023-11-09 19:18:00,2023-11-11 10:18:00,13.316754,75.767897,Complainant reported theft of personal property from a residential colony.
17265,4.00E+17,202400001,19-04-2024,1200,1223,3,2,1,3,3,324,2024-04-17 17:53:00,2024-04-18 09:53:00,2024-04-19 00:53:00,13.319843,75.785692,Complainant reported a physical assault causing serious injury to the victim at a residential street.
